Sales,Quantity,Profit,
1833.98,2,843.1706,
94.552,3,5.4432,
112.64,5,2.322,
117.63,3,3.1161,
146.92,5,1.12,
116.58,2,5.8708,
136.98,1,8.5914,
108.9,5,26.973,
111.8,4,43.9,
198.93,7,3.2186,
236.352,3,5.1588,
247.382,2,2.4598,
460.168,4,-59.8356,
5234.96,4,1351.9896,
88.8,4,4.108,
120.992,1,2.6973,
107.9,5,6.854,
133.92,5,13.473,
113.936,4,7.2268,
144.96,2,27.882,
182.792,3,25.5798,
164.824,2,13.5626,
170.7,3,68.976,
268.84,4,66.0736,
300.336,2,32.6628,
331.96,4,115.1856,
363.91,3,10.3473,
88.344,2,1.8688,
119.04,3,7.668,
133.48,1,3.1104,
110.96,2,2.9372,
144.152,2,1.197,
125.99,1,20.0851,
120.94,2,18.2112,
103.52,2,22.2352,
119.92,10,26.973,
151.744,7,-28.9674,
200.764,3,-36.1116,
235.384,2,16.6788,
350.666,2,-14.4784,
600.672,4,65.3256,
1157.91,9,200.8638,
129.24,5,-6.36,
138.454,6,-33.636,
140.936,3,5.9175,
129.192,1,11.6091,
184.764,2,3.2392,
269.96,4,115.1808,
126,2,6.48,
154.76,1,11.1176,
163.68,2,0.4068,
272.058,3,-32.6646,
351.352,3,-15.7176,
690.45,5,-430.617,
111.816,4,3.5152,
122.98,2,8.9206,
125.816,3,4.3254,
144.24,6,6.156,
136.2,5,16.544,
140.888,4,9.1776,
181.144,7,5.8751,
157.645,3,-42.6528,
249.358,3,-47.8716,
105.872,3,29.952,
123.84,5,36.917,
271.604,14,-18.186,
403.544,7,27.7158,
461.84,12,130.752,
645,5,95.2,
699.344,3,-76.9536,
802.88,3,128.6805,
2185.9,5,129.294,
109.368,2,3.7584,
128.9,5,8.771,
110.99,1,0.4356,
117.968,2,2.6892,
118.88,2,1.5876,
133.48,2,17.4064,
122.96,2,4.6812,
157.984,2,-1.4994,
147,3,4.95,
102.312,3,20.5764,
117.784,4,-145.176,
239.94,6,39.8886,
389.56,8,104.568,
921.9,5,253.372,
1551.52,4,346.0396,
5107.96,5,1906.485,
101.648,2,4.0768,
96.476,3,-6.8094,
94.84,3,8.694,
121.07,3,5.2029,
125.984,2,-7.996,
138.92,4,12.4416,
121.176,4,5.9072,
137.712,6,5.9712,
102.46,2,3.6894,
111.456,1,-23.548,
130.396,9,-42.4638,
150.66,7,18.4534,
154.36,4,15.2988,
114.92,4,26.376,
197.65,5,70.219,
238.95,5,100.4255,
560.24,3,6.378,
108.73,3,7.2177,
107.72,1,9.3152,
138.05,5,6.003,
123.68,2,4.2048,
165.75,5,57.385,
331.776,7,111.5688,
562.3,13,175.136,
645.985,5,-479.988,
1924.258,7,-968.8833,
124.528,2,4.4004,
139.64,4,2.7664,
115.96,2,6.2208,
162.96,2,9.4924,
158.792,1,4.6193,
105.275,1,-67.5435,
166.256,7,9.2442,
350.576,4,-56.7556,
364.3992,3,-91.7586,
1677.188,4,-1306.5504,
103.072,2,-3.5224,
112.96,2,4.3008,
135.68,4,7.4,
140.56,2,10.3904,
131.368,2,-3.3506,
138.68,3,5.2125,
159.472,3,9.9468,
128.7,3,8.502,
133.5,10,15.12,
146.624,3,13.8684,
157.56,4,14.7056,
188.85,5,70.008,
317.364,2,-75.8304,
715.408,2,66.5408,
83.768,2,-0.7748,
104.75,1,1.8,
75.36,4,4.1416,
100.984,2,1.3986,
135.448,2,1.112,
108.672,1,2.502,
137.936,4,6.0412,
131.352,3,4.485,
124.55,5,12.0295,
127.928,4,7.5864,
147.96,2,18.7812,
138.528,3,15.9348,
190.568,2,16.1568,
307.11,1,62.9064,
344.988,2,-76.9972,
496.48,2,47.848,
717.952,3,42.747,
928.12,8,9.0912,
1460.92,8,374.3792,
102.559,1,-6.5619,
118.216,4,-4.9728,
125.184,1,1.8144,
136.064,1,1.3716,
134.4,2,6.745,
127.9,5,10.512,
130.992,2,-62.3792,
128.856,4,2.0088,
167.696,3,5.1408,
171.82,6,19.41,
147.376,3,-4.461,
195.225,5,-120.513,
293.98,2,54.7756,
343.09,3,23.3163,
629.136,4,-28.9568,
1037.6,8,647.892,
2212.968,4,3919.9888,
84.168,4,-2.5344,
124.68,4,11.088,
134.99,1,0.5299,
145.7,5,-6.54,
150.44,4,12.0252,
140.9,5,28.755,
231.68,2,50.5632,
251.744,4,-13.7568,
291.136,4,-58.3056,
668.896,3,-127.5792,
852.96,5,51.4975,
900.88,3,107.985,
105.564,3,-6.237,
109.72,1,1.2005,
88.56,2,5.6644,
97.22,1,0.666,
136,4,14.7,
106.272,3,0.8988,
125.762,3,-15.1311,
143.88,3,10.0464,
113.44,8,21.2856,
143.4,5,11.88,
148.2,1,-2.07,
141.08,11,29.0136,
531.405,5,-81.3065,
137.68,4,5.256,
149.65,5,19.775,
281.58,7,113.211,
382.85,5,60.6645,
86.16,2,2.9568,
95.99,1,6.7966,
115.76,5,4.9815,
118.282,3,-27.735,
140.542,1,-13.3341,
149.616,2,5.5616,
180.438,7,-65.1504,
118.84,4,34.742,
238.576,1,9.4788,
569.665,5,6.549,
85.607,3,-3.9249,
87.84,2,5.544,
116.448,2,2.64,
87.576,3,0.5754,
118.056,3,2.205,
107.184,2,2.0388,
122.784,1,16.2342,
158.784,7,20.5842,
155.96,5,7.196,
183.184,2,-29.4368,
88.552,3,5.4432,
109.176,2,-3.272,
103.93,3,10.3071,
138,2,-2.7,
162.98,2,23.99,
177.952,3,15.5904,
146.952,3,16.1838,
146.96,8,22.5408,
109.568,2,-6.098,
118.98,7,4.2392,
119.752,3,27.735,
194.48,2,16.704,
232.98,2,37.9962,
296.006,2,-68.1302,
455.4,7,-55.3,
624.272,8,-23.0352,
1735.12,14,510.636,
115.64,2,3.6632,
104.736,4,7.2576,
120.42,2,3.71,
89.9,5,6.567,
91.192,2,-8.5008,
110.168,2,0.9856,
133.94,1,9.1638,
126.904,2,5.214,
109.168,2,-2.5128,
133.06,2,10.518,
146,8,14.4,
151.86,6,20.6142,
172.992,1,-0.8999,
157.192,6,4.0644,
522.768,4,38.1576,
95.248,2,0.5904,
108.912,3,3.2214,
239.7,10,91.056,
2694.62,9,239.9058,
138.12,5,7.85,
174.99,1,20.0851,
104.92,4,16.7776,
110.9,10,20.975,
178.1,5,43.706,
199.372,2,-35.5136,
426.592,2,-81.7258,
466.55,7,22.6275,
622.352,6,206.6232,
879.2,4,-186.16,
1020.92,4,292.776,
2295.91,9,517.4793,
110.32,2,2.6068,
107.56,2,1.4456,
98.85,5,10.7325,
102.76,2,5.7624,
116.856,3,2.8782,
109.44,3,9.3312,
102.8,5,4.224,
122.312,1,0.6624,
107.58,3,0.1674,
134.24,3,9.12,
143.136,3,1.2585,
123.78,6,9.1674,
131.02,3,10.5084,
152.336,4,5.4336,
170.58,7,38.29,
154.86,7,65.7342,
220.75,5,87.89,
325.136,4,26.8744,
377.376,2,27.1032,
502.368,4,36.4776,
995.984,2,311.9948,
1716.184,12,20.9148,
83.94,3,6.8724,
95.272,3,5.2884,
93.992,1,0.9995,
119.086,2,-2.9964,
103.56,2,3.852,
118.88,6,17.5812,
128.4,5,11.88,
132.39,3,5.6994,
131.368,4,5.9696,
110.688,2,3.7408,
149.673,3,-7.782,
140.776,3,0.5097,
127.5,3,10.875,
162.37,3,17.3754,
152.984,2,4.1988,
177.4,5,14.148,
111.976,3,15.5961,
192.928,9,-32.3838,
198.44,2,14.651,
212.352,3,-43.7292,
539.764,3,-192.0468,
1376.96,5,118.9965,
3009.98,4,-3839.9904,
78.408,2,-2.3232,
83.928,2,1.7248,
106.664,2,3.2616,
90.68,2,8.88,
103.3,2,1.419,
119.536,6,-13.188,
105.564,2,-2.97,
143.144,4,-6.4232,
146.752,3,-12.5286,
141.72,4,-6.188,
102.8,10,31.188,
124.98,2,3.9992,
133.4,5,38.532,
140.96,2,53.2608,
166.124,2,24.2012,
177.94,3,82.2906,
184.99,1,54.3966,
207.688,6,55.5822,
209.5,2,-66.6,
253.992,7,30.499,
427.75,5,171.93,
529.768,4,55.4364,
98.41,1,2.0286,
81.388,2,-1.8308,
88.96,2,6.2208,
114.424,1,3.7128,
106.03,5,-25.648,
100.96,2,6.2208,
135.96,3,32.688,
152.372,2,-30.9332,
304.136,4,-51.8272,
339.96,9,149.9112,
491.568,2,-73.0548,
532.584,3,43.7136,
2077.86,7,366.6348,
102.248,2,-1.9344,
103.78,1,2.8322,
82.682,1,-3.788,
95.68,2,1.7608,
88.9,5,3.614,
107.272,2,6.3612,
126.4,5,12.672,
130.38,1,12.1348,
116.28,2,7.4872,
130.16,2,1.816,
111.73,1,2.9682,
133.4,4,19.872,
136.272,8,-10.6176,
119.36,4,22.2264,
140.95,1,1.017,
143.104,6,10.8864,
129.952,3,16.1838,
133.26,3,12.0276,
164.56,5,-19.864,
142.94,3,28.1718,
127.94,7,33.3102,
285.97,3,43.6752,
377.352,4,-140.1408,
409.97,5,-71.994,
449.8,4,145.134,
786.544,7,66.6351,
86.88,4,2.5216,
144.792,4,7.6272,
142.16,9,19.08,
176.97,3,13.7931,
119.9,5,32.97,
291.2,10,112.422,
130.99,1,43.9956,
134.53,7,40.5426,
201.976,3,38.3952,
229.976,3,-2.6997,
36.168,4,31.198,
541.392,3,52.3392,
586.38,3,157.8702,
55.62,3,355.4466,
51.14,9,473.6106,
101.64,2,4.4344,
153.56,2,3.178,
156.12,8,20.7328,
129.79,7,43.5981,
132.994,2,-63.996,
216.584,2,15.1188,
257.952,6,-35.9928,
273.424,2,-36.2136,
353.96,5,-427.45,
412.8,5,112.224,
469.88,2,124.9552,
931.136,4,-146.1096,
971.176,3,314.2719,
115.8,3,2.106,
112.792,1,10.0772,
112.352,3,9.5526,
126.52,5,-7.68,
141.388,14,-25.592,
109.92,5,14.4495,
162.6,5,39.52,
211.86,7,50.9208,
1197.12,5,130.2885,
111.368,2,3.6288,
92.44,5,3.393,
90.24,3,8.5728,
115.44,3,9.3312,
105.336,4,-32.088,
107.5,3,6.63,
136.89,1,2.8314,
125.48,1,0,
143.184,2,12.3144,
133.92,4,21.5824,
150.92,4,11.8728,
102.992,1,8.499,
103.352,6,-10.9116,
117.952,3,-15.5904,
126.12,2,22.0748,
132.888,2,9.9652,
134.568,2,-5.6784,
254.056,9,69.705,
267.024,2,-55.256,
417.782,3,-92.6955,
557.048,3,-47.2542,
692.984,2,50.3988,
88.21,3,2.3025,
112.92,2,0.693,
108.56,2,5.6644,
113.056,3,5.8203,
94.016,4,4.9056,
114.56,2,4.752,
94.72,5,9.352,
114.848,3,-17.7072,
110.224,2,4.4312,
100.544,2,3.0134,
119.96,2,4.5816,
114.92,5,5.373,
146.848,2,3.5256,
146.24,3,9.12,
131.6,4,13,
156.12,5,8.381,
137.93,3,8.0997,
152.56,5,-45.84,
160.784,2,-0.5598,
101.792,4,6.1792,
186.95,3,30.99,
199.96,4,70.5028,
221.9992,3,-27.2646,
253.92,8,23.992,
265.376,3,-48.9549,
360.91,3,10.3473,
586.024,11,190.0206,
674.95,5,163.787,
692.995,7,-935.9595,
738.064,4,-63.0056,
2422.704,6,150.294,
74.904,3,3.339,
108.064,1,0.1548,
99.22,10,-7.48,
112.64,3,4.2336,
113.324,6,-24.7086,
145.21,1,3.363,
149.6,4,12.208,
143,5,1.375,
151.864,4,9.1296,
151.95,5,29.0325,
131.36,6,25.0536,
154.94,10,15.992,
209.952,6,-27.2922,
334.568,2,28.1372,
83.648,2,-2.7968,
104.99,5,-32.985,
121.64,2,3.024,
127.24,8,9.9296,
127.28,2,7.4872,
159.04,2,4.504,
243.064,4,55.016,
378.136,4,0,
122.352,3,5.397,
133.88,3,10.788,
145.94,3,23.988,
160.94,6,5.997,
165.82,3,73.41,
178.96,5,-1.7495,
186.92,2,23.7864,
847.28,8,24.3384,
910.982,3,74.9985,
1931.976,3,215.9973,
94.42,3,4.4712,
97.824,1,-1.3984,
110.29,1,7.9896,
100.31,3,5.193,
129.36,4,6.0736,
148.86,7,0.9772,
155.68,6,34.6296,
182.44,4,24.1224,
200.76,4,76.9816,
224.1,5,55.647,
269.96,5,83.986,
284.24,7,93.884,
342.7328,2,-14.4588,
479.16,5,107.79,
1295.64,3,349.3392,
5517.97,3,5039.9856,
77.904,2,4.5188,
109.158,7,-3.465,
133.608,3,6.6177,
135.8,6,20.586,
130.04,2,12.264,
157.88,6,18.6624,
171.94,3,14.2632,
145.99,1,28.7964,
104.36,5,-19.323,
121.94,3,9.594,
142.52,6,24.9804,
159.52,4,54.3332,
177.386,2,-25.4772,
184.68,6,45.8136,
411.056,4,48.632,
104.82,2,2.7354,
111.96,2,1.4208,
117.38,2,3.4686,
118.76,4,8.2992,
139.944,1,-0.6624,
113.448,2,2.9568,
147.736,4,7.2576,
138.232,8,-16.1856,
143.472,8,14.5152,
166.584,6,20.844,
159.384,1,15.5344,
161.76,1,10.5728,
170.864,7,7.7728,
177.95,5,36.7255,
114.136,4,8.6744,
127.974,3,-29.3238,
234.058,3,-46.3998,
249.075,3,-131.445,
275.058,3,-53.2704,
315.312,2,-8.7232,
332.01,9,76.2525,
760.116,6,-71.8116,
862.88,6,213.6888,
1538.74,7,626.185,
1556.188,6,-2287.782,
93.992,2,-13.993,
112.04,5,3.912,
124.672,1,0.5004,
124.74,3,8.37,
120.96,7,6.6584,
103.36,2,6.4128,
138.06,7,12.53,
149.968,4,2.3976,
122.96,2,10.7604,
130.7,1,7.106,
143.896,4,5.28,
158.28,6,13.932,
141.776,4,8.7384,
164.913,7,-45.9333,
159.408,7,18.2525,
112.97,3,19.3116,
122.056,7,27.3182,
127.6,5,28.13,
226.968,2,-25.2956,
244.568,2,-23.5764,
326.92,5,-46.137,
606.99,1,170.997,
1289.97,3,327.5922,
85.97,3,1.3365,
123.656,2,1.5714,
96.968,7,2.6964,
128.58,2,11.5836,
126.728,3,1.7955,
109,10,9.68,
125.6,3,16.614,
115.76,7,22.4448,
139.97,3,9.1746,
100.84,8,24.8832,
170.8,5,56.55,
696.976,3,49.4982,
1053.992,1,103.9992,
113.56,2,1.4456,
119.76,4,3.1752,
108.62,1,2.2412,
129.02,2,3.5178,
119.448,2,2.64,
142.42,1,11.2422,
148.296,4,3.9296,
124.176,3,-12.4146,
129.736,2,14.7668,
173.98,1,20.5842,
160.56,2,15.2712,
207.712,8,2.232,
102.304,2,29.364,
114.112,8,17.6016,
162.785,1,-31.0335,
221.96,5,19.596,
235.384,2,16.6788,
297.92,8,138.2016,
88.36,2,0.1744,
86.464,1,-4.04,
118.104,2,-9.156,
115.476,1,-5.9808,
116.4,2,11.076,
107.304,1,1.0738,
115.992,1,2.0994,
116.688,2,3.7408,
146.52,5,4.176,
138.048,9,7.2144,
133.288,7,12.7008,
106.848,7,24.318,
114.1,2,39.55,
126.988,2,-14.998,
194.96,2,78.9412,
249.58,14,87.1962,
265.544,7,83.2097,
337.84,8,157.3632,
371.568,2,-16.0784,
396.08,2,9.102,
450.872,8,-41.5872,
1000.292,6,173.7408,
1484.96,12,375.4296,
105.78,1,3.501,
101.673,3,-7.782,
99.824,3,2.5707,
107.724,2,-15.1976,
111.96,2,6.2208,
128.38,9,7.371,
123.88,1,2.8812,
118.762,1,-24.7716,
133.29,1,7.9896,
132.008,8,-12.672,
117.88,1,1.4112,
117.76,4,9.9936,
163.088,2,-1.7772,
104.84,5,-179.776,
342.96,5,37.495,
387.499,3,-29.6058,
526.81,3,0,
714.96,2,168.4704,
768.92,5,-81.441,
899.93,5,-24.398,
111.48,1,2.8296,
100.16,2,1.3416,
130.688,4,3.7376,
146.96,5,3.4965,
170.08,6,15.336,
150.87,9,23.9463,
100.272,3,9.801,
116.98,2,43.1904,
135.344,4,32.6704,
159.3,5,37.884,
170.3,3,40.416,
232.752,8,-40.4712,
242.136,7,23.9778,
280.94,3,67.0644,
843.6,3,240.294,
996.95,5,264.5865,
1906.96,4,545.1884,
97.84,3,3.7236,
124.46,2,9.8856,
130.568,8,-53.7088,
136.04,2,12.1728,
142.73,7,14.6825,
132.488,7,41.1208,
138.424,6,36.2556,
166.73,9,56.0547,
179.16,8,59.8176,
207.28,6,72.8088,
276.55,5,114.9385,
510.94,3,224.073,
91.99,3,2.0271,
120.76,5,0.7665,
155.84,3,6.0288,
144.584,1,4.3584,
147.94,1,19.2454,
169.568,4,5.7568,
101.65,5,29.4455,
108.96,2,35.982,
137.768,2,31.0688,
536.488,7,-12.9122,
122.232,6,75.5424,
1081.2,5,272.792,
524.89,11,494.9725,
115.32,12,-619.596,
116.9,5,7.524,
117.64,1,0.738,
102.344,6,7.92,
151.552,3,5.4432,
122.52,5,19.035,
410.368,2,48.796,
100.56,4,1.6712,
106.472,3,23.1093,
115.976,3,-10.7973,
166.94,6,45.2226,
204.8,5,43.45,
291.49,3,5.3898,
408.976,3,81.5949,
590.06,3,163.818,
673.936,4,82.992,
1129.316,6,-15.4188,
1263.9,5,262.39,
1805.682,7,-653.2834,
128.368,2,0.8288,
152.83,3,9.5571,
175.976,3,8.997,
103.99,1,3.6796,
106.68,12,31.0992,
127.584,2,9.2386,
131.92,4,5.8744,
138.68,5,35.3295,
153.96,2,41.1684,
156.98,2,35.6346,
229.8,5,24.7275,
238.55,3,6.6465,
354.058,3,-18.1176,
419.972,2,-28.498,
449.368,4,30.4776,
483.376,3,52.9173,
561.24,4,5.4124,
669.64,9,107.0388,
928.15,3,251.202,
122.783,7,-4.7481,
118.368,2,3.6288,
99.712,2,1.7352,
118.52,5,6.132,
134.92,4,7.4824,
141.92,5,5.373,
117.001,7,-5.6007,
112.152,3,3.5046,
127.37,3,6.9258,
145.936,4,5.1792,
138.128,2,3.6714,
150.392,3,2.337,
153.44,3,9.3312,
129.86,7,18.837,
130.36,7,21.7728,
117.29,9,16.2099,
138.958,7,9.4437,
182.12,5,13.846,
104.456,2,22.5732,
120.47,3,22.2516,
143.92,2,53.8608,
155.288,1,12.8574,
199.188,2,-25.198,
202.9,5,44.975,
281.352,8,-363.528,
325.86,7,80.3208,
334.62,5,-766.012,
556.704,6,0,
596.62,9,151.0974,
155.176,4,-462.8624,
723.96,2,168.4704,
245.68,5,68.001,
289.95,5,284.1855,
182.056,9,43.4646,
521.96,4,743.988,
84.56,2,3.852,
128.728,9,1.7262,
106.16,5,2.128,
93.776,1,2.4582,
121.08,6,5.04,
132.024,6,3.1584,
134.36,2,0.1744,
113.624,8,-24.416,
115.86,2,5.3214,
139.752,4,-3.7196,
118.96,5,4.1965,
135.36,6,-14.34,
133.66,5,-33.484,
137.616,2,4.9616,
146.65,3,10.395,
163.86,6,-45.24,
134.992,1,-7.9984,
116.92,5,29.372,
122.752,6,10.5534,
150.336,8,14.0712,
154.99,1,36.9873,
209.44,3,79.8912,
547.96,2,88.7332,
75.344,6,1.0008,
100.32,2,3.741,
108.15,1,1.512,
118.192,1,4.6552,
117.376,3,7.0128,
133.782,6,-21.1068,
132.72,5,3.344,
127.592,2,-14.2716,
110.624,2,5.1184,
117.368,2,3.6288,
148.448,4,8.8624,
137.992,1,7.1988,
137.32,7,5.915,
177.216,3,4.5216,
161.8,1,29.988,
213.552,7,-2.6936,
216.22,3,45.555,
254.96,10,-10.284,
279.968,4,-28.7964,
314.94,3,18.1764,
438.95,5,143.982,
665,2,-272.58,
109.352,3,2.6961,
112.346,3,-4.455,
106.99,1,1.5588,
93.8,5,2.552,
102.92,5,8.671,
121.76,2,5.7624,
113.392,3,3.1806,
126.568,2,4.6176,
168.768,2,6.846,
178.352,3,23.235,
107.94,3,41.823,
140.39,3,40.7499,
216.752,6,60.4632,
223.03,7,67.6599,
223.9,5,39.98,
280.9,5,68.823,
119.976,6,5.4288,
87.296,2,3.0212,
113.6,6,9.936,
108.07,3,5.2029,
119.816,3,8.3754,
109.176,3,-7.0146,
132.45,3,4.536,
116.9,5,17.505,
129.94,3,6.0726,
165.44,3,16.5888,
143.68,2,18.1908,
156.96,2,10.9096,
150.92,5,29.372,
216.68,1,2.8836,
123.38,6,25.5378,
142.984,2,25.5968,
354.64,4,89.7792,
400.376,3,46.797,
1015.552,3,1.2432,
1901.99,5,-2929.4845,
128.552,3,5.4432,
126,4,23.4,
159.04,6,25.02,
101.12,9,28.8576,
104.48,3,33.93,
114.92,4,40.4432,
132.988,2,-20.997,
142.568,2,-18.4548,
143.48,2,33.9388,
157.9,2,15.468,
190.95,5,37.7895,
201.11,3,32.0598,
228.544,4,-58.5048,
282.94,3,0,
500.92,4,41.3928,
612.74,6,160.0398,
822.024,7,-112.9527,
1124.75,3,305.13,
718.976,3,434.9913,
359.829,13,31.4548,
113.248,4,3.6432,
117.424,1,8.409,
111.15,5,13.3035,
128.68,1,4.6464,
130.44,3,9.3312,
123.35,9,13.608,
131.92,4,8.2992,
150.79,3,8.6391,
132.52,4,12.6592,
159.98,1,27.4302,
155.76,1,11.1176,
164.48,1,20.844,
163.06,2,28.0876,
123.88,6,41.952,
164.257,3,15.6978,
166.45,5,48.3285,
190.856,9,48.5514,
220,1,68.04,
232.9,5,62.321,
461.4,5,146.79,
473.768,4,44.4768,
897.94,3,226.9644,
908.328,9,22.4082,
110.624,1,0.4264,
1021.4,5,5.096,
1444.98,2,629.991,
826.708,3,-5.8248,
98.16,2,2.79,
98.248,3,-1.9344,
106.76,2,2.6496,
130.94,3,7.0218,
106.088,7,-8.1312,
129.14,1,0.6056,
137.36,2,13.5056,
139.45,5,15.387,
139.984,2,4.995,
121.24,3,2.724,
118.96,2,6.2208,
111.208,1,-7.4416,
130.54,2,19.5238,
149.72,4,15.5112,
118.005,3,-9.9705,
126.7,5,12.492,
135.92,4,7.4824,
129.9,5,26.901,
157.576,3,21.591,
384.92,5,15.386,
440.84,4,34.742,
536.88,2,23.316,
526.9,5,38.988,
607.79,7,123.7691,
106.97,3,257.9871,
904.6,4,116.872,
372.76,2,4.2804,
403.86,3,5.1042,
397.24,3,5.2896,
443.273,1,-2.5093,
429.936,4,7.2268,
103.368,2,3.6288,
161.97,3,0.7794,
302.2,1,3.3725,
385.96,2,6.2208,
301.5,3,15.525,
396.104,3,5.7312,
147.568,2,22.9488,
447.08,3,4.908,
354.84,8,22.0032,
344.568,4,-16.5528,
440.312,7,23.2624,
333.98,2,29.245,
418.85,3,3.8655,
775.464,2,-14.8704,
271.875,6,-420,
1055.98,2,331.191,
332.584,1,1.3584,
252.28,1,3.4944,
271.368,2,3.6288,
449.4,3,2.592,
303.75,7,6.5975,
360.392,2,-3.7584,
291.54,3,2.1582,
415.952,1,5.0463,
470.94,3,8.073,
398.36,4,7.884,
430.98,2,13.5932,
483.686,1,-9.098,
323.2,5,18.09,
447.72,1,-66.062,
339.784,1,-12.147,
379.04,8,54.2808,
505.64,3,4.2336,
241.976,3,7.1994,
323.96,2,6.3504,
433.88,6,18.6624,
373.44,3,8.4888,
391.96,14,22.736,
289.85,1,2.2155,
407.232,6,24.9984,
422.328,3,-26.7558,
332.71,3,6.6846,
447.8,4,70.312,
197.976,3,28.497,
500.68,3,19.755,
502.7,5,20.539,
171.352,6,-292.9872,
239.582,2,-52.6582,
287.988,4,-97.4988,
162.98,2,467.9922,
434.032,1,-1.3208,
274.264,3,-4.908,
375.25,3,11.025,
413.28,6,8.1216,
367.75,5,8.5025,
1425.776,3,14.7582,
416.192,7,1.0192,
450.83,3,10.7301,
437.77,3,9.7911,
329.32,4,16.296,
386.184,2,6.074,
378.95,5,31.4895,
485.9,5,7.945,
522.95,5,45.588,
530.8,5,5.184,
602.4,3,22.2,
302.36,2,6.4128,
286.96,2,7.584,
318.32,5,8.208,
277.376,4,10.43,
318.984,2,2.244,
317.95,5,8.6855,
348.568,2,9.1764,
283.284,2,-178.9668,
486.36,2,27.3592,
499.72,2,41.68,
541.23,3,6.0858,
639.56,2,8.4656,
682.32,4,125.1432,
699.9,5,80.784,
935.38,3,157.8702,
1150.98,1,3.6348,
335.24,5,5.1435,
444.816,3,8.3754,
407.16,4,13.2352,
431.808,2,4.2804,
344.36,5,29.692,
395.98,2,57.5904,
432.95,5,22.9885,
363.833,1,-12.6882,
498.112,2,13.0112,
577.34,3,10.8558,
723.4,5,15.552,
1406.938,9,139.5702,
2087.56,13,511.368,
293.76,2,1.6704,
284.236,3,-6.03,
354.672,9,1.4256,
342.704,7,2.338,
379.824,3,1.7487,
385.63,3,1.7901,
267.96,2,6.2208,
266.2,2,1.376,
332.96,2,8.532,
455.672,2,16.3352,
394.82,6,17.469,
363.018,7,-183.6324,
488.672,2,11.46,
677.256,2,-17.6076,
2029.62,2,33.3124,
423.36,5,4.008,
582.9,5,137.151,
3269.984,1,2.3571,
280.48,1,3.1104,
293.02,3,16.6698,
489.352,3,17.6232,
383.5,5,20.155,
334.36,2,33.5772,
337.44,3,79.8912,
450.97,3,78.9516,
541.34,1,18.767,
1305.02,7,290.0058,
420.63,3,1.7901,
467.88,6,11.2236,
302.88,2,1.7052,
348.92,2,7.0048,
315,4,27.69,
469.99,1,30.5964,
328.96,2,35.49,
466.55,2,-135.087,
317.95,5,63.984,
375.98,1,50.8254,
118.8,2,70.006,
263.95,5,142.485,
463.52,2,97.2032,
212.958,7,94.4937,
144.16,6,34.758,
468.43,3,218.2518,
510.956,6,-249.3216,
129.35,5,-9.8115,
155.69,7,412.5394,
389.17,3,1.0842,
399.824,1,2.934,
274.128,7,2.891,
128.641,1,-1.3128,
139.92,5,9.072,
146.45,5,8.6715,
116.32,3,10.4496,
395.16,3,1.962,
132.16,2,7.79,
159.864,2,7.6154,
338.24,5,16.291,
299.04,4,6.704,
473.88,5,26.558,
431.872,4,63.7536,
390.95,3,38.2095,
552.94,3,85.9818,
560.352,3,-54.588,
749.96,4,14.7184,
678.97,3,148.491,
1237.96,2,20.6816,
402.264,7,1.0731,
338.672,8,10.3936,
316.84,4,-22.144,
457.48,4,5.9312,
456.46,2,9.8856,
355.312,8,-74.7456,
294.04,4,17.3712,
373.704,4,19.0848,
471.48,3,33.93,
559.88,4,60.5488,
523.32,2,19.824,
622.764,2,48.3136,
711.97,3,239.985,
362.88,3,5.5875,
814.376,3,105.297,
454.376,3,4.8519,
814.62,6,0,
536.952,6,1007.9832,
264.3,5,6.15,
427.544,4,1.9224,
322.93,1,6.8274,
379.312,3,7.992,
334.44,3,9.3312,
455.91,3,9.6957,
450.08,2,46.1184,
352.48,2,23.5248,
465.94,3,9.594,
434,2,-7.2,
349.928,7,41.7186,
468.552,3,51.8238,
408.984,2,4.7996,
386.62,2,2.7062,
591.06,2,-104.673,
583.45,5,76.1125,
836.1,6,301.968,
435.62,2,1.1946,
331.023,1,-10.4184,
339.168,3,-5.0688,
379.8,3,13.674,
272.856,1,1.3978,
399.98,5,-65.568,
302.744,2,2.3808,
421,3,5.775,
433.688,7,5.0274,
330.312,13,12.7764,
418.582,9,-59.373,
329.96,2,10.9096,
1063.68,2,37.534,
308.132,2,-2.61,
324.032,3,5.6112,
270.75,5,20.585,
928.388,2,-35.6174,
1267.248,4,3.6432,
292.45,7,34.776,
401.784,1,-12.9568,
453.25,5,34.2925,
116.372,2,-3.2392,
331.704,6,-34.0704,
244.84,4,210.4936,
478.96,2,-1.406,
198.188,2,-0.99,
373.48,1,0.868,
304.4,2,3.034,
398.68,5,-2.688,
296.9,5,12.691,
131.28,1,1.926,
1302.968,3,-2.3904,
362.168,2,2.7168,
138.96,4,6.4216,
381.85,3,4.0095,
158.264,7,11.2266,
188.8528,2,-11.596,
419.12,8,37.4144,
180.7,2,100.656,
184.75,3,77.625,
351.98,1,87.2842,
156.376,3,22.6782,
119.568,4,-44.2764,
254.03,3,2.9547,
460.84,8,314.0384,
408.53,1,5.8891,
282.6,5,9.604,
478.58,1,10.0282,
466.46,2,20.538,
441.93,7,2.7279,
509.3,2,56.511,
496.72,2,6.475,
213.136,4,12.1176,
295.904,2,4.5188,
388.024,3,-0.6048,
462.776,3,19.791,
